i,j,r,pot,Fieldx,Fieldy
6,39,23.430749027719962,0.025659665990845914,0.0043309830958822276,0.002832367305675279
6,40,24.08318915758459,0.022816864446056278,0.003837182303476433,0.0028485546661347477
6,41,24.758836806279895,0.01996255665857642,0.0033463616316828978,0.0028566373563981163
6,42,25.45584412271571,0.017103589733260045,0.002859094805651799,0.00285897111918664
6,43,26.1725046566048,0.014244614420203139,0.0023755464139813996,0.0028575874195554667
6,44,26.90724809414742,0.011388414894149112,0.001895551288561356,0.0028541879434888905
6,45,27.65863337187866,0.008536238533225358,0.0014186852206899137,0.002850147760157933
6,46,28.42534080710379,0.005688119373833246,0.00094432752335448,0.0028465229761849135
6,47,29.206163733020468,0.002843192580855531,0.0004717165925787433,0.002844059686916623
6,48,30.0,0.0,0.0,0.0014215962904277654
7,0,29.410882339705484,0.0,0.0,-0.0016565977030795931
7,1,28.600699292150182,0.0033131954061591863,0.0004693541191327301,-0.0033146243663582957
7,2,27.80287754891569,0.006629248732716591,0.0009399280340390346,-0.0033187130604352627
7,3,27.018512172212592,0.009950621527029711,0.0014128953403546455,-0.003324922662697922
7,4,26.248809496813376,0.013279094058112435,0.0018893478456252543,-0.003332394570010312
7,5,25.495097567963924,0.016615410667050336,0.002370248501202694,-0.0033399078600278775
7,6,24.758836806279895,0.01995890977816819,0.002856376879594698,-0.0033458629483594463
7,7,24.041630560342615,0.02330713656376923,0.003348264762399628,-0.0033482647623996227
7,8,23.345235059857504,0.026655439302967435,0.003846119612814343,-0.0033447090869659583
7,9,22.67156809750927,0.029996554737701145,0.004349734193352583,-0.0033323770632372896
7,10,22.02271554554524,0.033320193429442015,0.004858381527195421,-0.0033080443447636304
7,11,21.400934559032695,0.036612643427228406,0.005370696005158351,-0.0032681130180804534
7,12,20.808652046684813,0.03985641946560292,0.005884543951735242,-0.0032086758409304583
7,13,20.248456731316587,0.04302999510908932,0.0063968905985987735,-0.003125623225119778
