time,f
189,-0.07176691425140619
190,-0.07427076594788815
191,-0.07676177390572425
192,-0.07924020331620593
193,-0.0817063144412946
194,-0.08416036273482841
195,-0.08660259896022036
196,-0.08903326930476414
197,-0.09145261549066229
198,-0.09386087488288575
199,-0.09625828059396929
200,-0.09864506158584499
201,-0.10102144276880975
202,-0.10338764509772216
203,-0.1057438856655168
204,-0.10809037779412531
205,-0.1104273311228855
206,-0.11275495169452084
207,-0.11507344203876717
208,-0.11738300125372102
209,-0.11968382508498346
210,-0.1219761060026661
211,-0.12426003327632922
212,-0.12653579304791468
213,-0.12880356840273685
214,-0.13106353943859117
215,-0.1333158833330389
216,-0.13556077440892347
217,-0.13779838419817297
218,-0.14002888150394036
219,-0.14225243246113245
220,-0.14446920059537538
221,-0.14667934688046452
222,-0.14888302979434312
223,-0.1510804053736542
224,-0.15327162726690804
225,-0.15545684678630528
226,-0.15763621295825633
227,-0.15980987257263424
228,-0.16197797023079877
229,-0.16414064839242654
230,-0.1662980474211826
231,-0.16845030562926583
232,-0.17059755932086204
233,-0.17273994283453345
234,-0.17487758858457758
235,-0.17701062710138282
236,-0.17913918707080956
237,-0.18126339537262479
238,-0.18338337711801572
239,-0.18549925568620856
240,-0.18761115276021778
241,-0.18971918836174864
242,-0.19182348088527798
243,-0.19392414713133416
244,-0.19602130233899884
245,-0.19811506021765263
246,-0.20020553297798288
247,-0.20229283136227594
248,-0.20437706467401107
249,-0.2064583408067772
250,-0.20853676627252707
251,-0.21061244622919043
252,-0.21268548450765995
253,-0.2147559836381681
254,-0.21682404487607077
255,-0.21888976822705272
256,-0.22095325247177047
257,-0.2230145951899468
258,-0.2250738927839316
259,-0.2271312405017418
260,-0.22918673245959537
261,-0.2312404616639506
262,-0.23329252003306486
263,-0.23534299841808323
264,-0.23739198662367123
265,-0.23943957342820102
266,-0.24148584660350308
267,-0.243530892934195
268,-0.24557479823659636
269,-0.2476176473772416
270,-0.24965952429099955
271,-0.25170051199881005
272,-0.2537406926250467
273,-0.2557801474145155
274,-0.25781895674909694
275,-0.25985720016404246
276,-0.26189495636393023
277,-0.2639323032382928
278,-0.26596931787692046
279,-0.2680060765848501
280,-0.27004265489704815
281,-0.2720791275927915
282,-0.27411556870975684
283,-0.2761520515578237
284,-0.27818864873259835
285,-0.2802254321286648
286,-0.28226247295256934
287,-0.28429984173554546
288,-0.2863376083459845
289,-0.2883758420016571
290,-0.29041461128169394
291,-0.29245398413832757
292,-0.294494027908404
293,-0.296534809324668
294,-0.2985763945268259
295,-0.30061884907239356
296,-0.30266223794733293
297,-0.3047066255764816
298,-0.30675207583378006
299,-0.3087986520523028
300,-0.3108464170340948
301,-0.31289543305982076
302,-0.31494576189822865
303,-0.31699746481543256
304,-0.31905060258401996
305,-0.32110523549198533
306,-0.32316142335149506
307,-0.3252192255074867
308,-0.327278700846107
309,-0.3293399078029911
310,-0.33140290437138703
311,-0.3334677481101283
312,-0.33553449615145875
313,-0.337603205208711
314,-0.339673931583844
315,-0.34174673117484067
316,-0.3438216594829688
317,-0.34589877161990973
318,-0.3479781223147553
319,-0.3500597659208769
320,-0.35214375642267026
321,-0.35423014744217574
322,-0.35631899224558017
323,-0.3584103437495995
324,-0.36050425452774715
325,-0.36260077681648817
326,-0.3646999625212841
327,-0.3668018632225273
328,-0.3689065301813713
329,-0.3710140143454549
330,-0.37312436635452506
331,-0.37523763654595943
332,-0.37735387496019085
333,-0.37947313134603516
334,-0.3815954551659254
335,-0.3837208956010525
336,-0.3858495015564163
337,-0.38798132166578697
338,-0.39011640429657907
339,-0.39225479755464043
340,-0.39439654928895707
341,-0.39654170709627506
342,-0.398690318325643
343,-0.40084243008287335
344,-0.4029980892349284
345,-0.4051573424142269
346,-0.407320236022879
347,-0.40948681623684513
348,-0.41165712901002405
349,-0.41383122007827033
350,-0.4160091349633407
351,-0.4181909189767744
352,-0.4203766172237046
353,-0.4225662746066053
354,-0.4247599358289727
355,-0.426957645398944
356,-0.429159447632853
357,-0.43136538665872587
358,-0.4335755064197143
359,-0.435789850677473
360,-0.43800846301547625
361,-0.44023138684227847
362,-0.44245866539471984
363,-0.4446903417410747
364,-0.4469264587841479
365,-0.4491670592643167
366,-0.4514121857625212
367,-0.45366188070320224
368,-0.45591618635719017
369,-0.45817514484454364
370,-0.46043879813733823
371,-0.46270718806240874
372,-0.4649803563040438
373,-0.467258344406633
374,-0.46954119377726966
375,-0.47182894568830813
376,-0.47412164127987666
377,-0.476419321562347
378,-0.4787220274187611
379,-0.4810297996072154
380,-0.4833426787632048
381,-0.4856607054019239
382,-0.4879839199205298
383,-0.4903123626003644
384,-0.4926460736091379
385,-0.49498509300307447
386,-0.4973294607290194
387,-0.49967921662650894
388,-0.5020344004298054
389,-0.5043950517698932
390,-0.5067612101764418
391,-0.5091329150797325
392,-0.5115102058125506
393,-0.5138931216120446
394,-0.5162817016215506
395,-0.5186759848923849
396,-0.5210760103856023
397,-0.5234818169737242
398,-0.5258934434424348
399,-0.5283109284922439
400,-0.5307343107401221
401,-0.5331636287211035
402,-0.5355989208898586
403,-0.5380402256222392
404,-0.540487581216792
405,-0.5429410258962452
406,-0.5454005978089658
407,-0.5478663350303894
408,-0.5503382755644218
409,-0.5528164573448139
410,-0.5553009182365091
411,-0.5577916960369644
412,-0.5602888284774462
413,-0.5627923532242977
414,-0.5653023078801828
415,-0.5678187299853046
416,-0.5703416570185977
417,-0.5728711263988966
418,-0.5754071754860798
419,-0.5779498415821889
420,-0.5804991619325253
421,-0.5830551737267217
422,-0.5856179140997916
423,-0.588187420133155
424,-0.5907637288556414
425,-0.5933468772444707
426,-0.595936902226211
427,-0.5985338406777154
428,-0.6011377294270358
429,-0.6037486052543158
430,-0.6063665048926629
431,-0.6089914650289965
432,-0.6116235223048804
433,-0.6142627133173286
434,-0.6169090746195944
435,-0.6195626427219382
436,-0.6222234540923742
437,-0.6248915451573989
438,-0.627566952302698
439,-0.630249711873835
440,-0.6329398601769205
441,-0.63563743347926
442,-0.6383424680099857
443,-0.6410549999606684
444,-0.6437750654859085
445,-0.6465027007039115
446,-0.6492379416970432
447,-0.6519808245123675
448,-0.6547313851621649
449,-0.6574896596244345
450,-0.660255683843377
451,-0.6630294937298598
452,-0.665811125161866
453,-0.668600613984924
454,-0.6713979960125216
455,-0.6742033070265006
456,-0.6770165827774367
457,-0.6798378589850009
458,-0.6826671713383046
459,-0.6855045554962265
460,-0.6883500470877262
461,-0.6912036817121369
462,-0.694065494939445
463,-0.696935522310552
464,-0.6998137993375189
465,-0.7027003615037979
466,-0.7055952442644436
467,-0.7084984830463115
468,-0.7114101132482393
469,-0.714330170241212
470,-0.7172586893685124
471,-0.7201957059458541
472,-0.7231412552615013
473,-0.7260953725763698
474,-0.7290580931241165
475,-0.7320294521112095
476,-0.7350094847169858
477,-0.7379982260936921
478,-0.7409957113665111
479,-0.7440019756335718
480,-0.747017053965946
481,-0.7500409814076286
482,-0.7530737929755026
483,-0.7561155236592911
484,-0.7591662084214914
485,-0.7622258821972973
486,-0.7652945798945042
487,-0.7683723363934009
488,-0.7714591865466452
489,-0.7745551651791265
490,-0.7776603070878125
491,-0.7807746470415813
492,-0.7838982197810397
493,-0.7870310600183261
494,-0.790173202436899
495,-0.7933246816913117
496,-0.7964855324069708
497,-0.7996557891798828
498,-0.8028354865763832
499,-0.8060246591328539
500,-0.8092233413554248
501,-0.8124315677196605
502,-0.8156493726702343
503,-0.8188767906205858
504,-0.8221138559525665
505,-0.8253606030160685
506,-0.8286170661286412
507,-0.8318832795750919
508,-0.8351592776070731
509,-0.8384450944426547
510,-0.8417407642658832
511,-0.8450463212263258
512,-0.8483617994385992
513,-0.8516872329818861
514,-0.8550226558994356
515,-0.8583681021980509
516,-0.861723605847562
517,-0.8650892007802828
518,-0.868464920890457
519,-0.8718508000336858
520,-0.8752468720263449
521,-0.8786531706449847
522,-0.8820697296257178
523,-0.8854965826635905
524,-0.8889337634119417
525,-0.8923813054817458
526,-0.8958392424409429
527,-0.8993076078137531
528,-0.9027864350799774
529,-0.906275757674283
530,-0.9097756089854767
531,-0.9132860223557604
532,-0.9168070310799739
533,-0.9203386684048248
534,-0.9238809675281006
535,-0.9274339615978681
536,-0.9309976837116591
537,-0.9345721669156395
538,-0.9381574442037649
539,-0.9417535485169217
540,-0.9453605127420528
541,-0.9489783697112698
542,-0.9526071522009495
543,-0.9562468929308156
544,-0.9598976245630062
545,-0.9635593797011269
546,-0.9672321908892875
547,-0.9709160906111255
548,-0.9746111112888143
549,-0.9783172852820545
550,-0.9820346448870555
551,-0.9857632223354944
552,-0.9895030497934669
553,-0.9932541593604205
554,-0.9970165830680698
555,-1.0007903528793027
556,-1.004575500687066
557,-1.0083720583132383
558,-1.012180057507488
559,-1.0159995299461142
560,-1.0198305072308749
561,-1.0236730208877964
562,-1.0275271023659718
563,-1.0313927830363392
564,-1.0352700941904482
565,-1.0391590670392097
566,-1.043059732711629
567,-1.0469721222535253
568,-1.0508962666262338
569,-1.0548321967052934
570,-1.0587799432791187
571,-1.062739537047654
572,-1.0667110086210165
573,-1.0706943885181164
574,-1.0746897071652681
575,-1.0786969948947824
576,-1.0827162819435419
577,-1.0867475984515607
578,-1.0907909744605306
579,-1.0948464399123488
580,-1.0989140246476288
581,-1.1029937584041976
582,-1.1070856708155747
583,-1.111189791409436
584,-1.1153061496060597
585,-1.1194347747167581
586,-1.123575695942292
587,-1.1277289423712669
588,-1.1318945429785159
589,-1.1360725266234635
590,-1.1402629220484743
591,-1.1444657578771842
592,-1.1486810626128134
593,-1.1529088646364678
594,-1.157149192205417
595,-1.1614020734513608
596,-1.1656675363786748
597,-1.1699456088626423
598,-1.174236318647667
599,-1.1785396933454702
600,-1.182855760433269
601,-1.1871845472519396
602,-1.1915260810041612
603,-1.195880388752546
604,-1.2002474974177466
605,-1.2046274337765523
606,-1.2090202244599628
607,-1.213425895951248
608,-1.2178444745839876
609,-1.2222759865400956
610,-1.2267204578478266
611,-1.2311779143797636
612,-1.235648381850787
613,-1.2401318858160308
614,-1.2446284516688157
615,-1.2491381046385663
616,-1.2536608697887122
617,-1.2581967720145686
618,-1.2627458360412005
619,-1.2673080864212687
620,-1.2718835475328567
621,-1.276472243577282
622,-1.2810741985768868
623,-1.2856894363728117
624,-1.290317980622751
625,-1.2949598547986896
626,-1.2996150821846233
627,-1.304283685874257
628,-1.308965688768689
629,-1.3136611135740734
630,-1.3183699827992665
631,-1.3230923187534538
632,-1.3278281435437558
633,-1.3325774790728224
634,-1.3373403470364003
635,-1.3421167689208873
636,-1.3469067660008658
637,-1.3517103593366184
638,-1.3565275697716246
639,-1.3613584179300382
640,-1.3662029242141451
641,-1.3710611088018063
642,-1.3759329916438765
643,-1.3808185924616074
644,-1.3857179307440317
645,-1.3906310257453254
646,-1.3955578964821564
647,-1.4004985617310082
648,-1.4054530400254883
649,-1.410421349653617
650,-1.4154035086550945
651,-1.4203995348185527
652,-1.4254094456787862
653,-1.4304332585139625
654,-1.4354709903428142
655,-1.4405226579218153
656,-1.4455882777423303
657,-1.4506678660277519
658,-1.4557614387306164
659,-1.4608690115296974
660,-1.465990599827085
661,-1.4711262187452405
662,-1.4762758831240363
663,-1.4814396075177731
664,-1.4866174061921797
665,-1.4918092931213913
666,-1.4970152819849114
667,-1.5022353861645508
668,-1.5074696187413497
669,-1.51271799249248
670,-1.5179805198881255
671,-1.5232572130883477
672,-1.5285480839399264
673,-1.533853143973184
674,-1.539172404398792
675,-1.5445058761045518
676,-1.5498535696521638
677,-1.555215495273971
678,-1.5605916628696856
679,-1.5659820820030959
680,-1.5713867618987538
681,-1.576805711438643
682,-1.5822389391588247
683,-1.5876864532460706
684,-1.593148261534468
685,-1.598624371502013
686,-1.6041147902671788
687,-1.609619524585468
688,-1.6151385808459433
689,-1.6206719650677406
690,-1.6262196828965605
691,-1.631781739601144
692,-1.6373581400697246
693,-1.6429488888064636
694,-1.6485539899278663
695,-1.6541734471591782
696,-1.6598072638307617
697,-1.665455442874454
698,-1.671117986819907
699,-1.6767948977909048
700,-1.6824861775016666
701,-1.6881918272531253
702,-1.6939118479291944
703,-1.6996462399930063
704,-1.7053950034831407
705,-1.7111581380098282
706,-1.716935642751139
707,-1.7227275164491487
708,-1.7285337574060902
709,-1.7343543634804819
710,-1.7401893320832418
711,-1.7460386601737778
712,-1.7519023442560693
713,-1.7577803803747147
714,-1.7636727641109764
715,-1.7695794905787983
716,-1.7755005544208062
717,-1.7814359498042946
718,-1.7873856704171875
719,-1.7933497094639894
720,-1.7993280596617116
721,-1.805320713235786
722,-1.8113276619159584
723,-1.8173488969321623
724,-1.8233844090103786
725,-1.829434188368478
726,-1.8354982247120404
727,-1.8415765072301653
728,-1.8476690245912553
729,-1.8537757649387927
730,-1.8598967158870898
731,-1.8660318645170308
732,-1.872181197371786
733,-1.8783447004525229
734,-1.8845223592140872
735,-1.890714158560678
736,-1.8969200828414987
737,-1.9031401158463979
738,-1.9093742408014889
739,-1.915622440364757
740,-1.9218846966216474
741,-1.928160991080643
742,-1.9344513046688179
743,-1.9407556177273835
744,-1.9470739100072159
745,-1.9534061606643665
746,-1.9597523482555594
747,-1.966112450733676
748,-1.9724864454432196
749,-1.9788743091157683
750,-1.985276017865414
751,-1.9916915471841867
752,-1.9981208719374632
753,-2.0045639663593633
754,-2.0110208040481297
755,-2.0174913579614997
756,-2.0239756004120566
757,-2.0304735030625713
758,-2.036985036921332
759,-2.043510172337458
760,-2.0500488789962015
761,-2.056601125914239
762,-2.063166881434947
763,-2.0697461132236668
764,-2.076338788262959
765,-2.0829448728478437
766,-2.08956433258103
767,-2.096197132368133
768,-2.102843236412885
769,-2.109502608212326
770,-2.116175210551991
771,-2.122861005501087
772,-2.1295599544076547
773,-2.136272017893721
774,-2.1429971558504484
775,-2.149735327433265
776,-2.156486491056993
777,-2.163250604390962
778,-2.170027624354119
779,-2.176817507110124
780,-2.1836202080624445
781,-2.1904356818494333
782,-2.1972638823394037
783,-2.2041047626256987
784,-2.2109582750217442
785,-2.2178243710561096
786,-2.224703001467545
787,-2.231594116200024
788,-2.2384976643977748
789,-2.245413594400309
790,-2.252341853737438
791,-2.259282389124292
792,-2.2662351464563293
793,-2.273200070804341
794,-2.280177106409453
795,-2.287166196678121
796,-2.2941672841771275
797,-2.3011803106285638
798,-2.3082052169048257
799,-2.3152419430235875
800,-2.322290428142788
801,-2.329350610555608
802,-2.336422427685445
803,-2.3435058160808886
804,-2.3506007114106944
805,-2.3577070484587583
806,-2.3648247611190847
807,-2.3719537823907606
808,-2.379094044372928
809,-2.3862454782597546
810,-2.39340801433541
811,-2.400581581969036
812,-2.407766109609727
813,-2.414961524781507
814,-2.4221677540783078
815,-2.429384723158955
816,-2.4366123567421543
817,-2.44385057860148
818,-2.4510993115603714
819,-2.4583584774871277
820,-2.465627997289914
821,-2.4729077909117687
822,-2.4801977773256163
823,-2.487497874529288
824,-2.494807999540548
825,-2.5021280683921274
826,-2.509457996126761
827,-2.516797696792239
828,-2.5241470834364605
829,-2.5315060681025012
830,-2.538874561823683
831,-2.54625247461866
832,-2.553639715486512
833,-2.5610361924018425
834,-2.568441812309902
835,-2.575856481121706
836,-2.583280103709174
837,-2.5907125839002823
838,-2.5981538244742213
839,-2.6056037271565753
840,-2.6130621926145094
841,-2.6205291204519723
842,-2.628004409204915
843,-2.6354879563365254
844,-2.642979658232475
845,-2.6504794101961853
846,-2.6579871064441063
847,-2.6655026401010202
848,-2.673025903195355
849,-2.680556786654519
850,-2.6880951803002535
851,-2.695640972844011
852,-2.7031940518823396
853,-2.7107543038923017
854,-2.718321614226906
855,-2.725895867110564
856,-2.733476945634563
857,-2.7410647317525707
858,-2.7486591062761567
859,-2.756259948870336
860,-2.763867138049143
861,-2.7714805511712264
862,-2.7791000644354673
863,-2.7867255528766286
864,-2.7943568903610276
865,-2.8019939495822337
866,-2.8096366020568
867,-2.817284718120015
868,-2.824938166921691
869,-2.8325968164219777
870,-2.8402605333872035
871,-2.8479291833857543
872,-2.855602630783977
873,-2.863280738742116
874,-2.8709633692102896
875,-2.8786503829244854
876,-2.8863416394026027
877,-2.8940369969405224
878,-2.9017363126082114
879,-2.909439442245866
880,-2.9171462404600916
881,-2.924856560620113
882,-2.9325702548540273
883,-2.9402871740450993
884,-2.9480071678280835
885,-2.9557300845855963
886,-2.963455771444522
887,-2.9711840742724633
888,-2.9789148376742323
889,-2.9866479049883776
890,-2.9943831182837677
891,-3.002120318356197
892,-3.0098593447250614
893,-3.0176000356300547
894,-3.0253422280279225
895,-3.0330857575892645
896,-3.0408304586953734
897,-3.0485761644351284
898,-3.0563227066019367
899,-3.0640699156907196
900,-3.0718176208949517
901,-3.0795656501037474
902,-3.0873138298989984
903,-3.095061985552567
904,-3.1028099410235237
905,-3.1105575189554453
906,-3.118304540673762
907,-3.126050826183157
908,-3.133796194165029
909,-3.1415404619749996
910,-3.1492834456404872
911,-3.157024959858328
912,-3.164764817992464
913,-3.17250283207168
914,-3.180238812787415
915,-3.187972569491608
916,-3.1957039101946325
917,-3.203432641563275
918,-3.2111585689187736
919,-3.2188814962349372
920,-3.226601226136304
921,-3.234317559896384
922,-3.2420302974359574
923,-3.2497392373214353
924,-3.257444176763297
925,-3.265144911614581
926,-3.27284123636946
927,-3.2805329441618643
928,-3.2882198267641933
929,-3.2959016745860876
930,-3.3035782766732664
931,-3.3112494207064493
932,-3.3189148930003394
933,-3.3265744785026854
934,-3.334227960793409
935,-3.3418751220838203
936,-3.34951574321589
937,-3.357149603661616
938,-3.3647764815224477
939,-3.372396153528806
940,-3.3800083950396647
941,-3.3876129800422192
942,-3.3952096811516332
943,-3.4027982696108636
944,-3.4103785152905655
945,-3.417950186689083
946,-3.425513050932514
947,-3.4330668737748677
948,-3.440611419598293
949,-3.4481464514134057
950,-3.4556717308596876
951,-3.463187018205976
952,-3.4706920723510444
953,-3.478186650824261
954,-3.485670509786341
955,-3.4931434040301848
956,-3.500605086981805
957,-3.508055310701343
958,-3.515493825884183
959,-3.522920381862138
960,-3.5303347266047553
961,-3.5377366067206863
962,-3.5451257674591705
963,-3.5525019527115997
964,-3.5598649050131854
965,-3.567214365544717
966,-3.5745500741344136
967,-3.581871769259879
968,-3.5891791880501476
969,-3.596472066287831
970,-3.6037501384113586
971,-3.6110131375173258
972,-3.618260795362935
973,-3.6254928423685335
974,-3.6327090076202646
975,-3.6399090188728094
976,-3.647092602552231
977,-3.654259483758931
978,-3.661409386270697
979,-3.668542032545866
980,-3.6756571437265784
981,-3.682754439642152
982,-3.689833638812552
983,-3.69689445845197
984,-3.7039366144725134
985,-3.7109598214879917
986,-3.7179637928178275
987,-3.724948240491058
988,-3.7319128752504636
989,-3.738857406556787
990,-3.7457815425930825
991,-3.752684990269161
992,-3.759567455226152
993,-3.7664286418411805
994,-3.773268253232148
995,-3.7800859912626366
996,-3.786881556546923
997,-3.793654648455095
998,-3.800404965118305
999,-3.8071322034341195
1000,-3.813836059071989
1001,-3.820516226478841
1002,-3.8271723988847777
1003,-3.8338042683089015
1004,-3.8404115255652482
1005,-3.8469938602688467
1006,-3.853550960841889
1007,-3.8600825145200273
1008,-3.866588207358779
1009,-3.873067724240062
1010,-3.8795207488788432
1011,-3.8859469638299107
1012,-3.8923460504947607
1013,-3.8987176891286177
1014,-3.905061558847559
1015,-3.911377337635775
1016,-3.9176647023529494
1017,-3.9239233287417523
1018,-3.930152891435462
1019,-3.936353063965719
1020,-3.942523518770388
1021,-3.9486639272015496
1022,-3.954773959533621
1023,-3.9608532849715927
1024,-3.966901571659395
1025,-3.9729184866883878
1026,-3.9789036961059736
1027,-3.9848568649243425
1028,-3.9907776571293287
1029,-3.9966657356894113
1030,-4.002520762564826
1031,-4.008342398716805
1032,-4.0141303041169545
1033,-4.019884137756744
1034,-4.025603557657131
1035,-4.031288220878311
1036,-4.036937783529591
1037,-4.0425519007793955
1038,-4.048130226865392
1039,-4.053672415104754
1040,-4.059178117904546
1041,-4.064646986772227
1042,-4.070078672326302
1043,-4.075472824307083
1044,-4.080829091587581
1045,-4.086147122184537
1046,-4.0914265632695646
1047,-4.096667061180434
1048,-4.101868261432469
1049,-4.107029808730093
1050,-4.112151346978478
1051,-4.117232519295338
1052,-4.1222729680228465
1053,-4.127272334739678
1054,-4.132230260273177
1055,-4.13714638471166
1056,-4.14202034741684
1057,-4.1468517870363755
1058,-4.151640341516553
1059,-4.1563856481150925
1060,-4.161087343414078
1061,-4.165745063333019
1062,-4.170358443142039
1063,-4.174927117475177
1064,-4.179450720343836
1065,-4.183928885150335
1066,-4.188361244701608
1067,-4.192747431223007
1068,-4.197087076372249
1069,-4.201379811253468
1070,-4.205625266431417
1071,-4.209823071945761
1072,-4.213972857325526
1073,-4.218074251603646
1074,-4.22212688333165
1075,-4.22613038059446
1076,-4.230084371025321
1077,-4.233988481820842
1078,-4.237842339756166
1079,-4.241645571200264
1080,-4.245397802131331
1081,-4.249098658152328
1082,-4.2527477645066245
1083,-4.256344746093768
1084,-4.2598892274853615
1085,-4.26338083294108
1086,-4.266819186424786
1087,-4.270203911620759
1088,-4.2735346319500636
1089,-4.276810970587009
1090,-4.280032550475736
1091,-4.28319899434692
1092,-4.286309924734578
1093,-4.289364963992997
1094,-4.292363734313776
1095,-4.2953058577429655
1096,-4.298190956198344
1097,-4.301018651486775
1098,-4.3037885653217
1099,-4.306500319340717
1100,-4.309153535123295
1101,-4.311747834208563
1102,-4.314282838113229
1103,-4.316758168349603
1104,-4.319173446443711
1105,-4.321528293953531
1106,-4.323822332487313
1107,-4.326055183722025
1108,-4.328226469421878
1109,-4.330335811456961
1110,-4.332382831821979
1111,-4.334367152655086
1112,-4.336288396256816
1113,-4.338146185109112
1114,-4.339940141894447
1115,-4.341669889515043
1116,-4.343335051112193
1117,-4.344935250085654
1118,-4.346470110113149
1119,-4.34793925516996
1120,-4.349342309548603
1121,-4.35067889787859
1122,-4.351948645146293
1123,-4.353151176714878
1124,-4.354286118344324
1125,-4.355353096211555
1126,-4.356351736930611
1127,-4.357281667572927
1128,-4.358142515687707
1129,-4.35893390932233
1130,-4.3596554770428835
1131,-4.360306847954751
1132,-4.360887651723269
1133,-4.361397518594473
1134,-4.361836079415916
1135,-4.362202965657546
1136,-4.362497809432659
1137,-4.36272024351894
1138,-4.362869901379534
1139,-4.362946417184224
1140,-4.36294942583065
1141,-4.362878562965591
1142,-4.362733465006325
1143,-4.362513769162039
1144,-4.362219113455295
1145,-4.361849136743566
1146,-4.361403478740826
1147,-4.36088178003918
1148,-4.360283682130568
1149,-4.359608827428514
1150,-4.358856859289921
1151,-4.35802742203692
1152,-4.357120160978768
1153,-4.3561347224337865
1154,-4.355070753751354
1155,-4.353927903333928
1156,-4.352705820659126
1157,-4.351404156301829
1158,-4.350022561956337
1159,-4.34856069045855
1160,-4.347018195808195
1161,-4.345394733191083
1162,-4.343689959001389
1163,-4.3419035308639735
1164,-4.340035107656727
1165,-4.3380843495329495
1166,-4.336050917943736
1167,-4.333934475660409
1168,-4.331734686796957
1169,-4.329451216832499
1170,-4.327083732633762
1171,-4.324631902477588
1172,-4.322095396073435
1173,-4.319473884585917
1174,-4.316767040657323
1175,-4.313974538430186
1176,-4.311096053569815
1177,-4.3081312632868745
1178,-4.305079846359936
1179,-4.3019414831580445
1180,-4.298715855663299
1181,-4.295402647493405
1182,-4.292001543924238
1183,-4.288512231912408
1184,-4.284934400117802
1185,-4.281267738926137
1186,-4.27751194047147
1187,-4.2736666986587455
1188,-4.269731709186269
1189,-4.265706669568219
1190,-4.261591279157103
1191,-4.257385239166209
1192,-4.253088252692033
1193,-4.248700024736684
